ID,Project_Name,Bench_File_Name,Bench_Method_Name,itr_to_stds_avrg,itr_to_stds_std,Num_of_change_points_avrg,STD,AVRG,Bench_File_Nloc,Bench_Method_Nloc,Bench_Method_NestingLevel,Bench_Method_CCN,Bench_File_CCN_Avrg,Number_of_tryCatch,Number_of_switchCase,Number_of_systemCalls,Synchronization,Number_of_forLoops,Number_of_whileLoops,Number_of_packages,Number_of_functionCalls,Number_of_parameters,Benchmark_name_length,Number_of_no_steady_forks,class
74c2f599f2f666c9b22adada3ce9a6c164653809,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertIntegerSquidMildOM2,2702.9,275.56612636534265,17.4,0.0001899650961636,0.0018804317454855,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,2.0,0.0
5ec5689ff336e0639e8fed7dc4d5a2397c6a6137,raphw__byte-buddy,ClassByImplementationBenchmark.java,baseline,1228.5,1191.1521523298356,2.6,3.0847380675020256e-08,6.234730229833251e-08,247.0,58.0,1.0,1.0,3.125,0,0,0,0.0,0,0,23,0,0.0,35.0,0.0,1.0
beeaee3f8c1f8a90989227c167c6f51c52be2637,h2oai__h2o-3,SQLManagerBench.java,writeItem_double,2176.0,903.5920539712596,11.7,7.910267515893908e-07,1.3581056311270374e-05,144.0,8.0,1.0,2.0,3.7142857142857135,0,0,0,0.0,1,0,23,1,2.0,20.0,0.0,1.0
444719f11fa3ea7582da01217713fb86d70e4369,ReactiveX__RxJava,FlattenCrossMapPerf.java,flowable,1315.5,1007.4042138089358,2.3,0.0002011991155132,0.013622523793473,46.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,5,2,1.0,24.0,1.0,0.0
80b939562328f2cd7ffad2fcee68db40b0a33649,eclipse__eclipse-collections,ChainMapPutTest.java,ec,1857.6,433.6893358153968,4.5,0.0055873127405092,0.0766108762112,115.0,15.0,1.0,3.0,3.0,0,0,0,0.0,1,0,20,3,3.0,20.0,1.0,0.0
31862e0b755b5db99a7a126b54f5c53bdbf2cf1b,jgrapht__jgrapht,DeltaSteppingShortestPathPerformance.java,testDeltaSteppingComplete,135.4,200.04659457236457,1.3,0.0116405600454553,0.1068296481450668,233.0,4.0,1.0,1.0,1.0909090909090908,0,0,0,0.0,0,0,8,2,1.0,41.0,0.0,1.0
b693b8689e90c99aecee1860749cfaf80c946b81,raphw__byte-buddy,ClassByExtensionBenchmark.java,benchmarkByteBuddyWithProxyAndReusedDelegatorWithTypePool,712.7,466.2788972278287,2.7,0.003904414075346,0.0053108804141633,310.0,12.0,1.0,1.0,1.0416666666666667,0,0,0,0.0,0,0,22,14,0.0,30.0,0.0,1.0
d864ba6625c1b2a5dffe25d9847c36e4725c9299,hazelcast__hazelcast,ArrayMerkleTreeBenchmark.java,updateAdd_heap_4G,942.3,793.2988150753788,2.6,3.638732893161923e-08,1.453189246358024e-07,147.0,4.0,1.0,1.0,1.0625,0,0,0,0.0,0,0,21,2,1.0,29.0,0.0,1.0
be21c6102825b8564985ad37c96c10d144af602e,yellowstonegames__SquidLib,MathBenchmark.java,measureMathAtan2,499.6,524.8118138914177,1.7,3.4876406251764343e-09,1.6677351303395378e-07,436.0,4.0,1.0,1.0,1.4651162790697674,0,0,0,0.0,0,0,10,1,0.0,18.0,0.0,1.0
837294a0eec36ec43735274d80f5fdc879fea19f,crate__crate,SortedPagingIteratorBenchmark.java,measurePagingIteratorWithoutRepeat,2267.7,698.2104338951116,9.2,0.0003436846481703,0.0326991175679999,87.0,8.0,1.0,2.0,1.8,0,0,0,0.0,0,1,20,9,0.0,34.0,0.0,1.0
6eb189cc30be90ed3ae9fd145ef491c63eef11e7,apache__arrow,VariableWidthVectorBenchmarks.java,setSafeFromArray,1541.0,1047.3785371106285,3.7,5.343711761146028e-07,0.0001522872033784,83.0,6.0,1.0,2.0,1.5,0,0,0,0.0,1,0,17,2,0.0,34.0,0.0,1.0
55901e770cf09a1ff37c1a0fd9875494822231ce,eclipse__rdf4j,ReasoningBenchmark.java,noReasoning,1131.7,1167.2025573995286,2.5,0.0025663641568756,0.0006128100557889,186.0,9.0,1.0,1.0,1.4285714285714286,1,0,0,0.0,0,0,21,8,1.0,23.0,0.0,1.0
4fca3cde1cde2889a1f1a654d3ab90aab4f587c3,hazelcast__hazelcast,BitmapIndexQueriesBenchmark.java,hashQueriesAnd,1102.0,816.5689193203474,2.8,6.11950718228518e-05,0.0006918990637295,120.0,3.0,1.0,1.0,1.1538461538461535,0,0,0,0.0,0,0,26,6,0.0,32.0,0.0,1.0
53a79de7947d8c7d70d6570e903abb298b2dc7e5,jgrapht__jgrapht,DeltaSteppingShortestPathPerformance.java,testDijkstraGnm,2364.4,820.9235287162868,10.1,0.0125425243136703,1.4026892727637317,233.0,5.0,1.0,1.0,1.0909090909090908,0,0,0,0.0,0,0,8,2,2.0,41.0,0.0,1.0
90823bda6db8ccdf4774fcbda44e02f78943de58,eclipse__rdf4j,QueryOrderBenchmark.java,selectAll,1590.0,895.2478986292009,5.7,0.0149322332132227,1.160530781798401,136.0,23.0,1.0,7.0,3.333333333333333,1,0,0,0.0,0,1,30,8,3.0,24.0,0.0,1.0
0d3f7f9765b09a8e8eee7234d970904e574fa905,apache__hive,VectorGroupByOperatorBench.java,testAggCount,1110.4,922.0833151076968,2.3,4.0069771485581057e-08,1.606454691085695e-06,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
b92e9c3ecd6a89a26ab620b3caa71276d723d43b,netty__netty,ByteBufUtilBenchmark.java,decodeStringAscii,1397.2,1087.0285920802637,2.8,4.1974058381162683e-08,9.383526745732e-08,147.0,3.0,1.0,1.0,1.2,0,0,0,0.0,0,0,13,1,2.0,25.0,0.0,1.0
8dc056cb7fad3c51dcdf16042a7bacbd1be6d7d6,prometheus__client_java,CounterBenchmark.java,prometheusSimpleCounterChildIncBenchmark,206.0,57.51695402227068,2.2,5.9990820143392315e-09,4.615489548733282e-08,97.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,0.0,1.0
4c76e86eba39a06fb68a9ccb54dc6a5c04096a21,protostuff__protostuff,StringSerializerBenchmark.java,builtInSerializer,2784.5,279.9004287242161,14.2,1.883814586757649e-05,0.0001248942318513,88.0,4.0,1.0,1.0,1.2,0,0,0,0.0,0,0,21,1,1.0,30.0,2.0,0.0
fec08c5b60772a39aa0233a9617bd0f2e7024a71,eclipse-vertx__vert.x,HeadersContainsBenchmark.java,vertxSmallMatch,1553.0,1048.6327288426585,2.2,1.0080056680372342e-08,1.2265597619955853e-07,53.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,8,2,0.0,29.0,0.0,1.0
6c0090741a73799c20487058250dbe73395fd3fc,h2oai__h2o-3,ChunkBench.java,colsRowsRead,681.9,1178.0760968630166,8.1,0.0685914548343151,9.341306125243742,140.0,9.0,1.0,3.0,2.8181818181818183,0,0,0,0.0,2,0,19,1,2.0,15.0,0.0,1.0
275a5cfc7447d9903cda9dda556ba4f2d33e2091,apache__camel,ConverterBenchmarkTest.java,benchmarkConversionStringToChar,2715.4,254.2892840840919,14.0,3.708241705734169e-06,3.374668862812679e-05,112.0,6.0,1.0,2.0,1.6,0,0,0,0.0,1,0,24,2,0.0,27.0,0.0,1.0
f4686be33a010143641425b309049560a39d66b1,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertStringLinkedHashMap,2688.0,714.3315756705705,18.1,0.0002700963993606,0.0062584356627227,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,2.0,0.0
739f16c9faf7f9d8ff46b9035e14e1d31d0268ac,eclipse__jetty.project,StringReplaceBenchmark.java,testJettyStringUtilReplaceReduce,2068.6,933.9127582381558,7.4,1.0240637412100661e-07,1.71501226622299e-07,85.0,4.0,1.0,1.0,1.375,0,0,0,0.0,0,0,15,2,2.0,27.0,0.0,1.0
5aa07e076508952f39dddc718d230b58c0dd6497,apache__tinkerpop,TraversalConstructionBenchmark.java,constructShort,2425.2,566.8105150753645,8.0,3.686272137784012e-07,1.5599601639336168e-06,110.0,3.0,1.0,1.0,2.625,0,0,0,0.0,0,0,13,2,0.0,35.0,2.0,0.0
52682b64230727ba5bf456d4882b1dd07f662a97,raphw__byte-buddy,SuperClassInvocationBenchmark.java,benchmarkByteBuddyWithProxy,2338.1,741.5562621945822,7.4,5.046310786987284e-09,7.385189908472046e-09,205.0,22.0,1.0,1.0,1.0,0,0,0,0.0,0,0,4,40,0.0,34.0,0.0,1.0
83399894db4b4add14611660fd490a6071d0cea3,prestodb__presto,BenchmarkPartitionedOutputOperator.java,optimizedAddPage,1122.7,1009.3639630975538,2.4,0.0479847574753728,3.275664881527459,352.0,8.0,1.0,2.0,2.2666666666666666,0,0,0,0.0,1,0,81,3,4.0,39.0,0.0,1.0
431d82521c21f4cede1ab18ade39f807cdf094a5,apache__arrow,Float8Benchmarks.java,readWriteBenchmark,1353.2,996.690001956476,2.6,1.8052180636028882e-07,1.7361798689431945e-05,73.0,8.0,1.0,2.0,1.8,0,0,0,0.0,1,0,16,2,0.0,21.0,1.0,0.0
4f8e99194d13563748c4613bc02cc34b0e88b8bb,h2oai__h2o-3,ChunkBench.java,colsRowsRead,2788.1,244.21156811256915,24.1,0.0006592408019987,0.0920172997290665,140.0,9.0,1.0,3.0,2.8181818181818183,0,0,0,0.0,2,0,19,1,2.0,15.0,0.0,1.0
4c6311fab4ea38af744e5799f38a2026c4ad2821,,,,0.0,0.0,0.0,0.0259384153295762,0.4874794696704014,,,,,,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,1.0,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,Error Parsing: Document is empty,0.0,25.0,0.0,1.0
89d0e3bdff7191e7b696bff28c92897900c186e0,eclipse__jetty.project,StringReplaceBenchmark.java,testJettyStringUtilReplaceReduce,2105.7,937.3415652791678,6.1,1.2993304348630586e-07,1.982953582221045e-07,85.0,4.0,1.0,1.0,1.375,0,0,0,0.0,0,0,15,2,2.0,27.0,3.0,0.0
d2a858c53ac2fadb362f010959fb46c7809bc4db,apache__logging-log4j2,FileAppenderThrowableBenchmark.java,simpleThrowable,1652.5,504.7758413394999,2.5,0.0001256052333059,0.0001637083381968,299.0,3.0,1.0,1.0,1.375,0,0,0,0.0,0,0,27,1,1.0,35.0,0.0,1.0
dffc60ffd322c6b8a05f0a8d67e5419240af5baf,apache__hive,VectorGroupByOperatorBench.java,testAggCount,1383.7,934.1550246078004,2.9,1.1228849542104187e-07,1.6234909547195394e-05,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,1.0,0.0
6360cb483e6b85ec0ed2c90e72abdb68c8568c27,prometheus__client_java,GaugeBenchmark.java,prometheusSimpleGaugeIncBenchmark,2067.3,879.5611462541987,5.3,4.1726515190818723e-08,1.0226288372328893e-07,155.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,2,0.0,19.0,1.0,0.0
234fd38139368eea38cccb04c8f69eee27868447,crate__crate,RowsBatchIteratorBenchmark.java,measureConsumeSkippingBatchIterator,2876.2,72.19390555995707,39.2,0.0079838627810994,0.1431322405546668,183.0,7.0,1.0,2.0,1.75,0,0,0,0.0,0,1,41,6,0.0,31.0,6.0,0.0
d746c7a6e4a85541419eb56e178774054a19123f,eclipse__jetty.project,StringReplaceBenchmark.java,testJettyStringUtilReplaceGrowth,394.8,754.0909494218849,1.5,5.7174903111593824e-08,2.689115204775655e-07,85.0,4.0,1.0,1.0,1.375,0,0,0,0.0,0,0,15,2,2.0,27.0,0.0,1.0
d89f2ce2cbf256f7de05bcedf54fe7ad0240d780,h2oai__h2o-3,IcedHashMapBench.java,writeMap,2176.2,772.2760905272155,6.1,0.0037956725420656,0.0112627342504943,138.0,6.0,1.0,2.0,3.636363636363636,0,0,0,0.0,0,0,14,3,5.0,21.0,3.0,0.0
244c6ddf0fbad9f23f6cdcc3cff4224a14b06661,eclipse__jetty.project,StringReplaceBenchmark.java,testJettyStringUtilReplaceGrowth,231.1,400.250534040868,1.3,2.8236925814397852e-08,7.611908264396278e-08,85.0,4.0,1.0,1.0,1.375,0,0,0,0.0,0,0,15,2,2.0,27.0,0.0,1.0
d2c05a738332c974b2d9bef95d1c7cc0e4b1333c,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,iterate,2817.2,193.5302560324871,15.0,0.0003349824759305,0.0554500762282667,54.0,8.0,1.0,2.0,2.0,0,0,0,0.0,0,1,3,3,4.0,27.0,0.0,1.0
a4aac25e428ed5a60dc255d7d32f18defa826159,protostuff__protostuff,StringSerializerBenchmark.java,bufferedSerializer,1114.6,941.7589075766684,3.7,6.76965607656362e-08,1.002727874740822e-07,88.0,13.0,1.0,1.0,1.2,1,0,0,0.0,0,0,21,4,1.0,30.0,0.0,1.0
07be381c3d3174762a9a003f1b3a2a80041158d1,eclipse-vertx__vert.x,HttpServerHandlerBenchmark.java,netty,1265.5,967.4364320202128,3.3,2.268963539683908e-06,2.1934272687902723e-06,265.0,6.0,1.0,1.0,1.08,0,0,0,0.0,0,0,40,5,0.0,31.0,1.0,0.0
8b0b450cded184608eb03b7b37a04e30efd70df2,netty__netty,ByteBufAllocatorBenchmark.java,defaultPooledHeapAllocAndFree,522.6,678.1277460773892,2.3,1.6210143324238348e-05,7.228601361825368e-07,81.0,8.0,1.0,2.0,2.0,0,0,0,0.0,0,0,10,3,1.0,30.0,0.0,1.0
61a006e21c49bf8e0f0b7712c178b8a602d06f70,HdrHistogram__HdrHistogram,HdrHistogramEncodingBench.java,skinnyEncodeIntoCompressedByteBuffer,1919.9,839.7192923828771,8.7,0.0002869256566315,0.0001622919869695,48.0,4.0,1.0,1.0,1.25,0,0,0,0.0,0,0,5,2,2.0,30.0,3.0,0.0
0507a582221f25f410709a9f417152f6dcb45fab,apache__logging-log4j2,FormatterLoggerBenchmark.java,throughputParameterizedDouble,450.8,917.3767819167869,1.3,4.286193395787792e-07,2.597836232549908e-06,93.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,15,1,0.0,29.0,0.0,1.0
efd39cba323bf6e8f8c64ab2cdc205c8fbdc9ff6,JCTools__JCTools,SetOps.java,contains,1746.8,1110.2760737762478,3.5,1.617686765626331e-09,6.37595444577832e-08,82.0,3.0,1.0,1.0,1.2222222222222223,0,0,0,0.0,0,0,15,1,4.0,11.0,1.0,0.0
a23f411c7a3f45fec6621e956a56f5397bec3a32,ReactiveX__RxJava,FlowableFlatMapCompletableAsyncPerf.java,flatMapCompletable,2585.4,301.3958194799656,7.4,0.0004792462466788,0.0319679204920888,44.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,7,3,3.0,40.0,0.0,1.0
4f0b6f4b259bf6f8ab33397ef7afe6284ef412de,zalando__logbook,HttpLogFormatterBenchmark.java,defaultRequest,2492.3,628.5917673657523,7.5,9.571176041153056e-07,8.805428228284587e-06,47.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,4,0.0,30.0,0.0,1.0
37259addb23ca6be71136b8386830aef0a27620f,h2oai__h2o-3,ChunkBench.java,rawArrayRead,2093.9,825.0367809982777,4.9,0.0001010309930859,0.0141615265206856,140.0,9.0,1.0,3.0,2.8181818181818183,0,0,0,0.0,2,0,19,0,2.0,15.0,0.0,1.0
165d27853791022172106f617d6b7dfabbd96c99,apache__hive,VectorGroupByOperatorBench.java,testAggCount,1177.4,925.5335974452792,2.2,1.1230657624163514e-08,8.92836310119918e-08,177.0,3.0,1.0,1.0,1.3333333333333333,0,0,0,0.0,0,0,43,1,6.0,31.0,0.0,1.0
9a7a78450d74510d1e2a1e9b1d963c19941da6b7,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,parametrizedR2dbc,1097.0,948.2803382966453,2.4,0.0014372046816021,9.496658467985592e-05,89.0,5.0,1.0,1.0,2.0,0,0,0,0.0,0,0,19,9,1.0,31.0,0.0,1.0
dc18ee6f7d83d055ffcb61c5b6cffd64804575da,apache__tinkerpop,GraphBinaryReaderWriterBenchmark.java,writeBytecode1,2837.0,90.55385138137416,14.1,1.734165702126395e-07,9.292110178822272e-07,93.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,1,0.0,37.0,1.0,0.0
39d17d9382db7535c744b2a2ab378931852fc5aa,apache__arrow,VariableWidthVectorBenchmarks.java,getValueCapacity,1855.3,1106.966128659771,5.9,2.1141861728358822e-09,6.20392059442889e-08,83.0,3.0,1.0,1.0,1.5,0,0,0,0.0,0,0,17,1,0.0,34.0,3.0,0.0
bc17a5256533583567be72b9b1e934ee9f58003f,eclipse-vertx__vert.x,JsonEncodeBenchmark.java,wideBufferJackson,1761.5,835.6582136256426,5.2,0.0004390097128553,0.0009542138505808,96.0,3.0,1.0,1.0,1.0555555555555556,0,0,0,0.0,0,0,10,1,0.0,24.0,0.0,1.0
43f7b8555a2169d75a3a3ffb87a656a521e55c79,apache__camel,NormalizeUriTest.java,benchmarkFastSorted,347.3,312.5824851139296,2.4,0.011647256342914,0.0002197861371039,93.0,10.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,16,0.0,21.0,0.0,1.0
a9fb338c3be413059c90b336923c8e493732ca9d,imglib__imglib2,LoopPerformanceBenchmark.java,gradient_LoopBuilder_MultiThreaded,40.3,33.78771966262299,1.1,0.0041376452822869,0.0022970869658028,102.0,8.0,1.0,1.0,1.25,0,0,0,0.0,0,0,18,6,0.0,29.0,0.0,1.0
fb5320039b51c13b7661c4087a3c3161eb721954,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,preparedJdbc,2069.4,879.1897633616987,6.3,5.893762794445103e-07,2.147563182269998e-06,89.0,10.0,1.0,2.0,2.0,0,0,0,0.0,0,1,19,8,1.0,31.0,1.0,0.0
312c552cb519dda87bc8ad54854ee576491338e7,prestodb__presto,BenchmarkBlockFlattener.java,benchmarkWithFlatten,2452.3,436.7784449809766,10.2,1.0442060046797468e-06,0.0001766159939875,168.0,13.0,1.0,3.0,1.5384615384615383,1,0,0,0.0,2,0,31,3,4.0,28.0,0.0,1.0
c7c5aa4a08f2a1288e31df658832c19e4f5723f9,openzipkin__zipkin,DelayLimiterBenchmarks.java,shouldInvoke_randomData,2423.1,666.3936449276808,6.2,1.324618886650324e-07,6.999931739743731e-07,44.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,16,2,0.0,27.0,4.0,0.0
372a4825c23de5c778ab82dca19910f05b47e1b8,apache__camel,SlowTypeConverterTest.java,typeConvertByteBufToArray,1282.4,1107.497828440309,3.0,4.2826985207585576e-08,1.2872528138826526e-07,68.0,4.0,1.0,1.0,1.5,0,0,0,0.0,0,0,19,3,0.0,26.0,0.0,1.0
dc0710bcc80d8c36b8f14ea0aab1403a8096d3fd,netty__netty,HeadersBenchmark.java,httpAddAllFast,2576.2,374.080151839148,14.7,2.1996083230947282e-07,2.6585043261108e-06,583.0,4.0,1.0,1.0,1.1,0,0,0,0.0,0,0,25,3,1.0,21.0,2.0,0.0
f506664f04f61d62257d237f259a008712bcfb63,r2dbc__r2dbc-h2,StagedResultSizeBenchmarks.java,simpleJdbc,1971.1,882.2561362778952,6.3,7.388760426216215e-07,9.621696199760564e-06,89.0,9.0,1.0,2.0,2.0,0,0,0,0.0,0,1,19,7,1.0,31.0,0.0,1.0
eddf4a6e3288644311d3058d2108d61776265b61,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,batchIterate,2946.3,70.14848537210193,113.8,0.0004614417265996,0.0530845433855996,54.0,11.0,1.0,3.0,2.0,0,0,0,0.0,1,1,3,3,4.0,27.0,0.0,1.0
96364903e728d952d53c580b8f22d25ab7de33b5,yellowstonegames__SquidLib,DataStructureBenchmark.java,insertStringSquidMildOM2,2598.2,698.9272923559361,14.4,0.0002113168278473,0.0052151290816181,534.0,8.0,1.0,2.0,1.8135593220338984,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,1.0,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,Entity: line 83: parser error : Char 0x0 out of allowed range,2.0,27.0,2.0,0.0
4208e297499f4f43f0233445254a5b11abc47980,prestodb__presto,BenchmarkBlockFlattener.java,benchmarkWithoutFlatten,2890.9,89.78914188252385,46.5,0.0249110970788478,1.2670138843135843,168.0,11.0,1.0,3.0,1.5384615384615383,0,0,0,0.0,2,0,31,1,3.0,28.0,5.0,0.0
e0c4cf3d8713caa04ed281f8901c05133e32e671,eclipse__eclipse-collections,ChainMapPutTest.java,ec,1941.8,1060.9265573073378,7.0,0.0202525910208543,0.9203593423530672,115.0,15.0,1.0,3.0,3.0,0,0,0,0.0,1,0,20,3,3.0,20.0,3.0,0.0
80c07f1cdce3bb3a67c0a3da4d1525f7a8190812,prometheus__client_java,CounterBenchmark.java,prometheusCounterChildIncBenchmark,715.5,828.0108996867131,2.7,5.855855988553054e-09,4.656721478926329e-08,97.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,1,0.0,21.0,0.0,1.0
9b15d03279fc6845916e7962d3672541d8f6577d,apache__kafka,RecordBatchIterationBenchmark.java,measureStreamingIteratorForVariableBatchSize,2764.9,205.6766637224554,13.5,1.1447919257257542e-07,8.842862628479387e-07,64.0,10.0,1.0,4.0,3.0,1,0,0,0.0,2,1,16,7,6.0,34.0,3.0,0.0
ec273d543132e9e348bed1be3a135ff5b807535d,imglib__imglib2,ParallelizationBenchmark.java,singleThreaded,1732.0,1118.861206763377,6.3,0.0185035795853539,0.5608218558463997,104.0,4.0,1.0,1.0,1.2,0,0,0,0.0,0,0,24,2,0.0,29.0,0.0,1.0
29086223b537a808940d08a20279f152a96b6b06,crate__crate,GroupingLongCollectorBenchmark.java,measureGroupBySumLong,1595.3,990.53632442228,4.0,0.0187708066944724,1.0315670137514674,178.0,4.0,1.0,1.0,2.6666666666666665,0,0,0,0.0,0,0,55,4,0.0,35.0,1.0,0.0
0fdcf555c5098960bd4c82768acc13e1b384ab54,ReactiveX__RxJava,FlowableConcatMapMaybePerf.java,flowablePlain,1765.5,792.3001009718477,3.4,6.290774575269399e-07,2.6701765013927925e-05,57.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,7,2,1.0,31.0,0.0,1.0
3e6dce15ff75d9abf172c74fc82fdeb080722e2b,prestodb__presto,BenchmarkBlockFlattener.java,benchmarkWithoutFlatten,2941.4,97.40041067675229,316.3,0.0026951478635027,1.2054400335872002,168.0,11.0,1.0,3.0,1.5384615384615383,0,0,0,0.0,2,0,31,1,3.0,28.0,0.0,1.0
b6ee224d3415ce80144d59663b1dbdc7637bcef2,prestodb__presto,BenchmarkPartitionedOutputOperator.java,optimizedAddPage,655.0,894.4683337044414,1.8,0.0431571103815909,2.9355911326378705,352.0,8.0,1.0,2.0,2.2666666666666666,0,0,0,0.0,1,0,81,3,4.0,39.0,0.0,1.0
49b84cfc3d9341a1de60b07b21678977974f5bcc,RoaringBitmap__RoaringBitmap,BatchIteratorBenchmark.java,batchIterateAsIntIterator,1707.4,883.6940873401836,3.2,1.021139887185253e-06,7.978077305513186e-05,54.0,8.0,1.0,2.0,2.0,0,0,0,0.0,0,1,3,4,4.0,27.0,0.0,1.0
ea8c4e63cd4531caa475085a0c4c14e4e4a20c95,jgrapht__jgrapht,DeltaSteppingShortestPathPerformance.java,testBellmanFordComplete,2529.1,327.26700108626903,19.5,0.0641972396759229,3.4421266011477427,233.0,4.0,1.0,1.0,1.0909090909090908,0,0,0,0.0,0,0,8,2,1.0,41.0,4.0,0.0
bedd06146f64c65cb5e2026cf21234624320c1dd,crate__crate,PreExecutionBenchmark.java,measureParseSimpleSelect,2348.4,849.8915460221968,8.1,4.020793620034639e-06,1.3019402690331352e-05,98.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,32,1,0.0,26.0,0.0,1.0
244b0cff477912bd65156744e16b295466d4e439,zalando__logbook,HttpLogFormatterBenchmark.java,fastJsonRequest,1967.9,1006.4522293680908,6.5,5.87773479683508e-06,1.989025297984338e-05,47.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,11,4,0.0,30.0,0.0,1.0
c1f5a28971a08768e9b18e4c1c018177133cb987,netty__netty,AbstractByteBufGetCharSequenceBenchmark.java,getCharSequence,1603.0,1132.3399666177995,2.8,1.3219551224318462e-07,2.627303911626353e-07,89.0,3.0,1.0,1.0,1.3,0,0,0,0.0,0,0,10,3,3.0,44.0,0.0,1.0
ac08f8f279bad8e4964d38c48056f0b6f2508fa6,eclipse-vertx__vert.x,HeadersEncodeBenchmark.java,vertxSmall,509.6,1008.7215869604456,1.4,1.2123144096188325e-07,2.502969177752423e-07,59.0,5.0,1.0,1.0,1.0,0,0,0,0.0,0,0,13,3,0.0,27.0,0.0,1.0
bd3d1254bb77afa7cab0c1706e41c9f0f0ac701d,apache__camel,NormalizeUriTest.java,benchmarkSlow,1182.9,1071.5359490003125,2.8,0.0116217051704325,0.0002557231281917,93.0,13.0,1.0,1.0,1.0,0,0,0,0.0,0,0,14,16,0.0,21.0,0.0,1.0
afb1af2b604dc14a92af4f7196258f01c1605b89,JCTools__JCTools,MpqRelaxedBurstCost.java,burstCost,2717.0,180.5480545450435,6.5,1.1229281973463984e-07,1.3337930292499328e-06,101.0,12.0,1.0,5.0,2.4285714285714284,0,0,0,0.0,1,3,16,4,2.0,24.0,8.0,0.0
bd3ee1553fef9a38ae0fda7ed893e45edd2a1aa8,cantaloupe-project__cantaloupe,PdfBoxProcessorPerformance.java,process,1812.9,1027.118245383656,2.8,0.0058837392993465,0.0154063575625143,61.0,8.0,1.0,1.0,1.0,0,0,0,0.0,0,0,23,10,0.0,31.0,0.0,1.0
9c170df4068b34c21252176c616269098c504a78,apache__camel,TypeConverterTest.java,typeConvertStringToByteArray,2445.2,553.1874546661376,10.0,4.596943459327032e-07,2.6759412494813147e-06,108.0,4.0,1.0,1.0,1.181818181818182,0,0,0,0.0,0,0,22,3,0.0,22.0,1.0,0.0
638ab446f08767a8d9435e138ba63af7c67abf80,hazelcast__hazelcast,DefaultPortableReaderBenchmark.java,read,1691.3,1104.538279101272,3.8,1.491381860980747e-07,6.352437191152396e-07,60.0,3.0,1.0,1.0,1.0,0,0,0,0.0,0,0,21,1,0.0,35.0,0.0,1.0
bc0f13674320658a2057017a4f5e1a8766bf2f90,eclipse__eclipse-collections,TroveMapPutTest.java,trove,1697.9,558.6745832772419,7.3,0.0124635864104868,0.3750571977386667,59.0,15.0,1.0,3.0,2.5,0,0,0,0.0,1,0,15,3,3.0,20.0,0.0,1.0
